State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Brinjal,Round,Local,2024-09-30,4600.0,4600.0,4600.0
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Carrot,Pusakesar,Local,2024-09-30,4000.0,6000.0,6000.0
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Drumstick,Drumstick,Local,2024-09-30,9000.0,9000.0,9000.0
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Elephant Yam (Suran),Elephant Yam (Suran),Local,2024-09-30,7000.0,7000.0,7000.0
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,2024-09-30,3400.0,3400.0,3400.0
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Knool Khol,Knool Khol,Local,2024-09-30,4000.0,4000.0,4000.0
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Onion Green,Onion Green,Local,2024-09-30,6000.0,7000.0,7000.0
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Thondekai,Thondekai,Local,2024-09-30,4000.0,4000.0,4000.0
Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ),Ashgourd,Gouard,Local,2024-09-30,1500.0,1500.0,1500.0
Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,2024-09-30,3200.0,3200.0,3200.0
Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ),Potato,(Red Nanital),Local,2024-09-30,4600.0,4600.0,4600.0
Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,2024-09-30,3000.0,3000.0,3000.0
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ),Banana,Besrai,Local,2024-09-30,4000.0,5000.0,5000.0
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ),Beetroot,Beetroot,Local,2024-09-30,3000.0,3000.0,3000.0
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,2024-09-30,1500.0,1500.0,1500.0
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,2024-09-30,3000.0,3000.0,3000.0
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ),Cowpea(Veg),Cowpea (Veg),Local,2024-09-30,2500.0,2500.0,2500.0
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ),Garlic,Average,Local,2024-09-30,35000.0,35000.0,35000.0
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,2024-09-30,2600.0,2600.0,2600.0
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,2024-09-30,3500.0,4000.0,4000.0
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ),Cabbage,Cabbage,Local,2024-09-30,2000.0,2600.0,2600.0
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ),Carrot,Pusakesar,Local,2024-09-30,5000.0,5600.0,5600.0
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,2024-09-30,2000.0,2500.0,2500.0
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ),Coconut,Coconut,Local,2024-09-30,3500.0,4500.0,4500.0
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,2024-09-30,3500.0,4000.0,4000.0
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ),Tomato,Deshi,Local,2024-09-30,4000.0,4500.0,4500.0
Tamil Nadu,Thiruchirappalli,Thuraiyur,Betal Leaves,Mysore,Local,2024-09-30,5000.0,6000.0,6000.0
Tamil Nadu,Thiruchirappalli,Thuraiyur,Bhindi(Ladies Finger),Bhindi,Local,2024-09-30,2000.0,2500.0,2500.0
Tamil Nadu,Thiruchirappalli,Thuraiyur,Bitter gourd,Bitter Gourd,Local,2024-09-30,3600.0,4000.0,4000.0
Tamil Nadu,Thiruchirappalli,Thuraiyur,Carrot,Pusakesar,Local,2024-09-30,3600.0,5500.0,5500.0
Tamil Nadu,Thiruchirappalli,Thuraiyur,Cauliflower,Ranchi,Local,2024-09-30,3000.0,4000.0,4000.0
Tamil Nadu,Thiruchirappalli,Thuraiyur,Coconut,Coconut,Local,2024-09-30,3000.0,4000.0,4000.0
Tamil Nadu,Thiruchirappalli,Thuraiyur,Coriander(Leaves),I Sort,Local,2024-09-30,2000.0,2500.0,2500.0
Tamil Nadu,Thiruchirappalli,Thuraiyur,Drumstick,Drumstick,Local,2024-09-30,7000.0,8000.0,8000.0
Tamil Nadu,Thiruchirappalli,Thuraiyur,Elephant Yam (Suran),Elephant Yam (Suran),Local,2024-09-30,6000.0,7000.0,7000.0
Tamil Nadu,Thiruchirappalli,Thuraiyur,Knool Khol,Knool Khol,Local,2024-09-30,2600.0,3000.0,3000.0
Tamil Nadu,Thiruchirappalli,Thuraiyur,Marigold(Calcutta),Marigold(Calcutta),Local,2024-09-30,6000.0,7000.0,7000.0
Tamil Nadu,Thiruchirappalli,Thuraiyur,Mint(Pudina),Mint(Pudina),Local,2024-09-30,3600.0,4000.0,4000.0
Tamil Nadu,Thiruchirappalli,Thuraiyur,Onion,Bellary,Local,2024-09-30,5000.0,7000.0,7000.0
Tamil Nadu,Thiruchirappalli,Thuraiyur,Potato,(Red Nanital),Local,2024-09-30,5000.0,6500.0,6500.0
Tamil Nadu,Thiruchirappalli,Thuraiyur,Sweet Potato,Hosur Red,Local,2024-09-30,4000.0,5000.0,5000.0
Tamil Nadu,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,2024-09-30,1200.0,1500.0,1500.0
Tamil Nadu,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,2024-09-30,1000.0,1200.0,1200.0
Tamil Nadu,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,2024-09-30,3500.0,4000.0,4000.0
Tamil Nadu,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,2024-09-30,2500.0,3000.0,3000.0
Tamil Nadu,Thirunelveli,Kandiyaperi(Uzhavar Sandhai ),Brinjal,Round,Local,2024-09-30,2500.0,3200.0,3200.0
Tamil Nadu,Thirunelveli,Kandiyaperi(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,2024-09-30,3800.0,4000.0,4000.0
Tamil Nadu,Thirunelveli,Kandiyaperi(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,2024-09-30,4800.0,5000.0,5000.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Ashgourd,Gouard,Local,2024-09-30,800.0,1000.0,1000.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Banana,Besrai,Local,2024-09-30,8000.0,11000.0,11000.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,2024-09-30,1000.0,1200.0,1200.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Carrot,Pusakesar,Local,2024-09-30,3000.0,5200.0,5200.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,2024-09-30,2500.0,2800.0,2800.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Colacasia,Colacasia,Local,2024-09-30,3000.0,3500.0,3500.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Elephant Yam (Suran),Elephant Yam (Suran),Local,2024-09-30,6500.0,7000.0,7000.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Grapes,Annabesahai,Local,2024-09-30,10000.0,12000.0,12000.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Orange,Darjeeling,Local,2024-09-30,8000.0,12000.0,12000.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Papaya,Papaya,Local,2024-09-30,3000.0,3500.0,3500.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Pomegranate,Pomogranate,Local,2024-09-30,16000.0,18000.0,18000.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,(Red Nanital),Local,2024-09-30,3800.0,4000.0,4000.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,2024-09-30,1500.0,2000.0,2000.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Beans,Beans (Whole),Local,2024-09-30,7000.0,7500.0,7500.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,2024-09-30,1200.0,1500.0,1500.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,2024-09-30,2300.0,4000.0,4000.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Drumstick,Drumstick,Local,2024-09-30,5500.0,6000.0,6000.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,2024-09-30,13500.0,14000.0,14000.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Grapes,Annabesahai,Local,2024-09-30,10000.0,12000.0,12000.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,2024-09-30,3000.0,3500.0,3500.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Mango (Raw-Ripe),Mango - Raw-Ripe,Local,2024-09-30,9000.0,9500.0,9500.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,2024-09-30,5000.0,5500.0,5500.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Onion,Bellary,Local,2024-09-30,5400.0,6000.0,6000.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Orange,Darjeeling,Local,2024-09-30,8000.0,12000.0,12000.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Pomegranate,Pomogranate,Local,2024-09-30,14000.0,16000.0,16000.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Raddish,Raddish,Local,2024-09-30,2200.0,2500.0,2500.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Thondekai,Thondekai,Local,2024-09-30,2000.0,2500.0,2500.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Tomato,Deshi,Local,2024-09-30,2500.0,3200.0,3200.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ),Amla(Nelli Kai),Amla,Local,2024-09-30,3500.0,4000.0,4000.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,2024-09-30,1000.0,1200.0,1200.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,2024-09-30,2600.0,2800.0,2800.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ),Cowpea(Veg),Cowpea (Veg),Local,2024-09-30,1800.0,2000.0,2000.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,2024-09-30,2300.0,4500.0,4500.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ),Grapes,Annabesahai,Local,2024-09-30,10000.0,12000.0,12000.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,2024-09-30,4800.0,5000.0,5000.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,2024-09-30,3000.0,3500.0,3500.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ),Orange,Darjeeling,Local,2024-09-30,8000.0,12000.0,12000.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,2024-09-30,3000.0,3500.0,3500.0
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,2024-09-30,2500.0,3000.0,3000.0
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ),Carrot,Pusakesar,Local,2024-09-30,4000.0,5000.0,5000.0
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,2024-09-30,5000.0,6000.0,6000.0
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ),Onion,Bellary,Local,2024-09-30,4000.0,5000.0,5000.0
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,2024-09-30,2000.0,3000.0,3000.0
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ),Tomato,Deshi,Local,2024-09-30,2500.0,3000.0,3000.0
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,2024-09-30,3000.0,3000.0,3000.0
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ),Brinjal,Round,Local,2024-09-30,4000.0,4000.0,4000.0
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ),Chikoos(Sapota),Sapota,Local,2024-09-30,3000.0,3000.0,3000.0
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ),Coconut,Coconut,Local,2024-09-30,2000.0,2500.0,2500.0
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ),Cowpea(Veg),Cowpea (Veg),Local,2024-09-30,5000.0,5000.0,5000.0
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ),Custard Apple (Sharifa),Custard Apple(Sharifa),Local,2024-09-30,2500.0,2500.0,2500.0
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ),Mango (Raw-Ripe),Mango - Raw-Ripe,Local,2024-09-30,10000.0,10000.0,10000.0
Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,2024-09-30,2000.0,2500.0,2500.0
Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ),Cowpea(Veg),Cowpea (Veg),Local,2024-09-30,2500.0,3000.0,3000.0
Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ),Elephant Yam (Suran),Elephant Yam (Suran),Local,2024-09-30,6500.0,7500.0,7500.0
Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,2024-09-30,4000.0,4500.0,4500.0
Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,2024-09-30,2000.0,2500.0,2500.0
Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ),Onion,Bellary,Local,2024-09-30,5000.0,6300.0,6300.0
Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,2024-09-30,1200.0,1500.0,1500.0
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ),Beetroot,Beetroot,Local,2024-09-30,2000.0,2300.0,2300.0
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ),Brinjal,Round,Local,2024-09-30,3500.0,4200.0,4200.0
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,2024-09-30,6500.0,7000.0,7000.0
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ),Drumstick,Drumstick,Local,2024-09-30,3000.0,3500.0,3500.0
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,2024-09-30,4000.0,4500.0,4500.0
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ),Lemon,Lemon,Local,2024-09-30,15000.0,16000.0,16000.0
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ),Mango,Safeda,Local,2024-09-30,8000.0,9000.0,9000.0
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ),Onion Green,Onion Green,Local,2024-09-30,4500.0,5000.0,5000.0
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ),Papaya,Papaya,Local,2024-09-30,2000.0,2400.0,2400.0
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,2024-09-30,3200.0,3800.0,3800.0
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ),Tomato,Deshi,Local,2024-09-30,3200.0,3800.0,3800.0
Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ),Brinjal,Round,Local,2024-09-30,3000.0,3500.0,3500.0
Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,2024-09-30,4000.0,5000.0,5000.0
Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,2024-09-30,4000.0,5000.0,5000.0
Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ),Lemon,Lemon,Local,2024-09-30,15000.0,16000.0,16000.0
Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ),Raddish,Raddish,Local,2024-09-30,2500.0,3500.0,3500.0
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ),Carrot,Pusakesar,Local,2024-09-30,5000.0,5500.0,5500.0
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,2024-09-30,6500.0,7000.0,7000.0
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,2024-09-30,1800.0,2000.0,2000.0
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ),Sweet Potato,Hosur Red,Local,2024-09-30,5000.0,6000.0,6000.0
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ),Tapioca,Tapioca,Local,2024-09-30,2500.0,3000.0,3000.0
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ),Tomato,Deshi,Local,2024-09-30,4000.0,4200.0,4200.0
Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ),Carrot,Pusakesar,Local,2024-09-30,4000.0,4500.0,4500.0
Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,2024-09-30,2500.0,3000.0,3000.0
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,2024-09-30,1500.0,2000.0,2000.0
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,2024-09-30,4000.0,4800.0,4800.0
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,2024-09-30,2500.0,3000.0,3000.0
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,2024-09-30,4000.0,5000.0,5000.0
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ),Drumstick,Drumstick,Local,2024-09-30,6000.0,7200.0,7200.0
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ),Yam (Ratalu),Yam (Ratalu),Local,2024-09-30,5500.0,6500.0,6500.0
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ),Carrot,Pusakesar,Local,2024-09-30,5000.0,6000.0,6000.0
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ),Maize,Deshi Red,Local,2024-09-30,3500.0,4000.0,4000.0
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,2024-09-30,3500.0,4000.0,4000.0
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ),Onion,Bellary,Local,2024-09-30,4200.0,5000.0,5000.0
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ),Potato,(Red Nanital),Local,2024-09-30,4200.0,5000.0,5000.0
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,2024-09-30,2500.0,3000.0,3000.0
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ),Raddish,Raddish,Local,2024-09-30,3000.0,3600.0,3600.0
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,2024-09-30,1500.0,2000.0,2000.0
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,2024-09-30,1600.0,2000.0,2000.0
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ),Colacasia,Colacasia,Local,2024-09-30,3500.0,4200.0,4200.0
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ),Drumstick,Drumstick,Local,2024-09-30,6000.0,7200.0,7200.0
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ),Potato,(Red Nanital),Local,2024-09-30,4000.0,4800.0,4800.0
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ),Thondekai,Thondekai,Local,2024-09-30,3000.0,4000.0,4000.0
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ),Onion,Bellary,Local,2024-09-30,4500.0,5500.0,5500.0
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Ashgourd,Gouard,Local,2024-09-30,1600.0,2000.0,2000.0
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Beetroot,Beetroot,Local,2024-09-30,2500.0,3000.0,3000.0
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,2024-09-30,1600.0,2000.0,2000.0
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,2024-09-30,3300.0,4000.0,4000.0
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,2024-09-30,1600.0,2000.0,2000.0
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,2024-09-30,3300.0,4000.0,4000.0
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Papaya,Papaya,Local,2024-09-30,1600.0,2000.0,2000.0
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ),Banana,Besrai,Local,2024-09-30,4000.0,5000.0,5000.0
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ),Beans,Beans (Whole),Local,2024-09-30,6000.0,7000.0,7000.0
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ),Beetroot,Beetroot,Local,2024-09-30,3000.0,3600.0,3600.0
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ),Cabbage,Cabbage,Local,2024-09-30,1600.0,2000.0,2000.0
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ),Custard Apple (Sharifa),Custard Apple(Sharifa),Local,2024-09-30,5000.0,6000.0,6000.0
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,2024-09-30,4000.0,5000.0,5000.0
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,2024-09-30,3000.0,3600.0,3600.0
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,2024-09-30,2000.0,2400.0,2400.0
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ),Tomato,Deshi,Local,2024-09-30,4400.0,4800.0,4800.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Apple,American,Local,2024-09-30,14000.0,16000.0,16000.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Ashgourd,Gouard,Local,2024-09-30,2000.0,2500.0,2500.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Betal Leaves,Mysore,Local,2024-09-30,2500.0,3000.0,3000.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Carrot,Pusakesar,Local,2024-09-30,4000.0,4800.0,4800.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Chikoos(Sapota),Sapota,Local,2024-09-30,3000.0,4000.0,4000.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,2024-09-30,3600.0,4000.0,4000.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Coconut,Coconut,Local,2024-09-30,2000.0,3000.0,3000.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Elephant Yam (Suran),Elephant Yam (Suran),Local,2024-09-30,8000.0,9000.0,9000.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Grapes,Annabesahai,Local,2024-09-30,10000.0,12000.0,12000.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Groundnut,Big (With Shell),Local,2024-09-30,6000.0,7000.0,7000.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,2024-09-30,6000.0,8000.0,8000.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Knool Khol,Knool Khol,Local,2024-09-30,4000.0,4800.0,4800.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Maize,Deshi Red,Local,2024-09-30,2500.0,3000.0,3000.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Mashrooms,Mashrooms,Local,2024-09-30,20000.0,25000.0,25000.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Mousambi(Sweet Lime),Mousambi,Local,2024-09-30,6000.0,7000.0,7000.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Pineapple,Pine Apple,Local,2024-09-30,3000.0,4000.0,4000.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,2024-09-30,2000.0,3000.0,3000.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Tube Rose(Loose),Tube Rose (Loose),Local,2024-09-30,4000.0,5000.0,5000.0
